Sector,Company,Ticker,S.No.,CMP
                    Rs.,All time high
                    Rs.,Quarter growing perc
                    %,DFLH
                    %,Mar Cap
                    Rs.Cr.,NP Qtr
                    Rs.Cr.,P/E,10Yrs PE,Debt / Eq,ROCE
                    %,ROE
                    %,CMP / BV,NP PY Qtr
                    Rs.Cr.,NP Ann
                    Rs.Cr.,Up
                    %
"Capital Markets Companies","BSE","BSE","BSE","2815.90","3030.00","61.10","7.07","114691.35","557.02","63.79","29.76","0.00","46.57","36.04","21.98","345.77","1322.32","129.43"
"Capital Markets Companies","HDFC AMC","HDFCAMC","HDFC AMC","2577.50","2967.25","24.47","13.14","110396.51","718.06","40.20","41.41","0.00","43.33","32.35","14.24","576.88","2461.05","46.24"
"Capital Markets Companies","Billionbrains","GROWW","Billionbrains","151.18","193.91","12.18","22.04","93332.43","471.34","49.76","15.79","0.05","62.57","49.92","","420.16","1824.37","34.98"
"Capital Markets Companies","Motil.Oswal.Fin.","MOTILALOFS","Motil.Oswal.Fin.","885.10","1097.10","-67.68","19.32","53175.18","362.56","26.27","19.74","1.22","18.67","25.25","4.13","1121.80","2508.18","81.43"
"Capital Markets Companies","Multi Comm. Exc.","MCX","Multi Comm. Exc.","10343.00","10471.50","28.54","1.23","52747.61","197.47","75.77","43.80","0.00","42.86","34.33","25.27","153.62","560.04","134.63"
"Capital Markets Companies","Nippon Life Ind.","NAM-INDIA","Nippon Life Ind.","814.00","987.35","-4.29","17.56","51851.22","344.64","38.85","29.74","0.02","40.69","31.39","11.82","360.10","1286.39","78.49"
"Capital Markets Companies","360 ONE","360ONE","360 ONE","1146.70","1318.00","28.51","13.00","46447.97","315.48","41.24","33.69","1.47","14.91","20.57","4.96","245.49","1015.30","49.69"
"Capital Markets Companies","C D S L","CDSL","C D S L","1550.60","1989.80","-13.60","22.07","32407.54","139.94","68.51","41.47","0.00","41.96","32.70","18.60","161.96","526.33","48.04"
"Capital Markets Companies","Nuvama Wealth","NUVAMA","Nuvama Wealth","7172.50","8510.00","-1.29","15.72","26080.10","253.98","25.43","26.58","2.37","20.40","30.87","6.83","257.31","985.07","57.02"
"Capital Markets Companies","Anand Rathi Wea.","ANANDRATHI","Anand Rathi Wea.","2897.90","3323.85","30.91","12.81","24058.55","99.90","70.05","48.58","0.10","56.26","45.33","29.76","76.31","300.79","82.71"
"Capital Markets Companies","Angel One","ANGELONE","Angel One","2641.70","3900.35","-49.99","32.27","23997.03","211.73","30.68","20.12","0.77","25.80","27.07","4.12","423.37","1172.08","36.10"
"Capital Markets Companies","N S D L","544467","N S D L","1066.35","1425.00","14.75","25.17","21327.00","110.39","62.33","72.08","0.01","23.57","17.78","9.84","96.20","343.12","21.18"
"Capital Markets Companies","Aditya AMC","ABSLAMC","Aditya AMC","726.50","911.95","-0.42","20.34","20974.71","241.32","21.60","19.96","0.02","35.51","26.99","5.88","242.34","930.60","30.56"
"Capital Markets Companies","Cams Services","CAMS","Cams Services","775.70","1073.50","-3.71","27.74","19210.26","110.94","43.66","44.69","0.06","54.75","43.94","17.02","115.22","441.02","28.00"
"Capital Markets Companies","KFin Technolog.","KFINTECH","KFin Technolog.","1066.40","1641.35","4.47","35.03","18384.84","93.31","53.17","50.47","0.03","32.75","24.97","12.56","89.32","332.63","36.04"
"Capital Markets Companies","UTI AMC","UTIAMC","UTI AMC","1122.20","1494.95","-49.75","24.93","14399.74","132.20","24.49","20.09","0.00","21.02","16.28","3.28","263.08","812.96","24.00"
"Capital Markets Companies","Indian Energy Ex","IEX","Indian Energy Ex","145.31","318.71","14.64","54.41","12957.19","121.61","28.81","40.01","0.00","53.61","40.53","10.80","106.08","414.65","11.55"
"Capital Markets Companies","Prudent Corp.","PRUDENT","Prudent Corp.","2562.40","3741.15","3.92","31.51","10610.05","53.54","51.69","42.57","0.04","44.06","34.04","13.91","51.52","195.65","63.21"
"Capital Markets Companies","IIFL Capital","IIFLCAPS","IIFL Capital","319.30","449.00","-58.53","28.89","9926.01","85.15","16.97","9.00","0.62","33.27","31.58","3.53","205.34","712.88","87.82"
"Capital Markets Companies","ICRA","ICRA","ICRA","6076.50","7735.40","29.40","21.45","5864.57","48.02","31.19","35.72","0.01","23.13","16.75","5.39","37.11","171.20","21.16"
"Capital Markets Companies","Canara Robeco","CRAMC","Canara Robeco","284.35","353.55","-2.68","19.57","5670.43","48.71","29.95","31.85","0.03","47.72","36.17","","50.05","190.70","2.17"
"Capital Markets Companies","Indo Thai Sec.","INDOTHAI","Indo Thai Sec.","400.50","470.00","218.10","14.79","4870.09","14.41","228.00","30.39","0.02","8.66","6.54","22.48","4.53","7.89","276.06"
