Sector,Company,Ticker,S.No.,CMP
                    Rs.,All time high
                    Rs.,Quarter growing perc
                    %,DFLH
                    %,Mar Cap
                    Rs.Cr.,NP Qtr
                    Rs.Cr.,P/E,10Yrs PE,Debt / Eq,ROCE
                    %,ROE
                    %,CMP / BV,NP PY Qtr
                    Rs.Cr.,NP Ann
                    Rs.Cr.,Up
                    %
"Fertilizers & Agrochemicals Companies","Coromandel Inter","COROMANDEL","Coromandel Inter","2300.30","2720.00","20.38","15.43","67840.70","793.44","31.89","18.26","0.12","23.20","16.89","5.57","659.10","2054.71","44.67"
"Fertilizers & Agrochemicals Companies","UPL","UPL","UPL","759.10","829.51","-204.62","8.49","64016.18","612.00","26.98","20.05","0.94","7.66","3.29","2.01","-585.00","820.00","53.98"
"Fertilizers & Agrochemicals Companies","F A C T","FACT","F A C T","847.00","1187.00","86.58","28.64","54807.00","20.86","604.20","42.23","2.79","8.65","1.61","39.86","11.18","41.23","49.91"
"Fertilizers & Agrochemicals Companies","P I Industries","PIIND","P I Industries","3396.10","4804.05","-19.46","29.31","51524.99","409.30","34.07","38.46","0.02","22.86","17.61","4.76","508.20","1660.20","15.08"
"Fertilizers & Agrochemicals Companies","Sumitomo Chemi.","SUMICHEM","Sumitomo Chemi.","465.25","665.00","-6.78","30.04","23222.76","177.90","42.97","52.41","0.02","25.14","18.81","7.27","190.84","501.95","5.15"
"Fertilizers & Agrochemicals Companies","Bayer Crop Sci.","BAYERCROP","Bayer Crop Sci.","4495.10","7196.85","12.03","37.54","20201.92","152.70","33.18","40.75","0.03","24.80","19.96","6.47","136.30","568.00","6.58"
"Fertilizers & Agrochemicals Companies","Chambal Fert.","CHAMBLFERT","Chambal Fert.","431.85","742.45","20.95","41.83","17302.17","648.75","9.29","11.23","0.01","26.76","19.78","1.76","536.36","1649.39","0.90"
"Fertilizers & Agrochemicals Companies","Paradeep Phosph.","PARADEEP","Paradeep Phosph.","154.21","234.39","33.92","34.21","16006.52","341.94","16.38","21.55","0.87","13.72","14.14","1.96","255.33","551.79","85.24"
"Fertilizers & Agrochemicals Companies","R C F","RCF","R C F","141.99","245.00","33.42","42.04","7833.45","105.35","25.29","20.75","0.56","7.49","5.03","1.59","78.96","242.45","31.41"
"Fertilizers & Agrochemicals Companies","Sharda Cropchem","SHARDACROP","Sharda Cropchem","868.25","1181.00","75.27","26.48","7833.39","74.35","17.34","17.49","0.00","16.50","12.62","2.93","42.42","304.42","97.31"
