Sector,Company,Ticker,S.No.,CMP
                    Rs.,All time high
                    Rs.,Quarter growing perc
                    %,DFLH
                    %,Mar Cap
                    Rs.Cr.,NP Qtr
                    Rs.Cr.,P/E,10Yrs PE,Debt / Eq,ROCE
                    %,ROE
                    %,CMP / BV,NP PY Qtr
                    Rs.Cr.,NP Ann
                    Rs.Cr.,Up
                    %
"Household Products Companies","DOMS Industries","DOMS","DOMS Industries","2600.50","3115.00","13.38","16.52","15781.87","60.86","73.50","73.16","0.15","26.18","22.29","14.36","53.68","213.54","24.29"
"Household Products Companies","Jyothy Labs","JYOTHYLAB","Jyothy Labs","290.15","595.85","-16.36","51.30","10654.73","87.76","30.30","35.94","0.04","37.11","29.02","7.41","104.93","371.17","8.31"
"Household Products Companies","Flair Writing","FLAIR","Flair Writing","287.35","514.40","14.08","44.14","3028.54","36.47","25.65","26.15","0.03","15.62","11.87","2.87","31.97","112.11","48.10"
"Household Products Companies","Eveready Inds.","EVEREADY","Eveready Inds.","314.35","505.00","-126.76","37.75","2284.92","-7.91","30.26","29.13","0.75","16.94","19.45","4.83","29.56","82.44","15.44"
"Household Products Companies","Kokuyo Camlin","KOKUYOCMLN","Kokuyo Camlin","91.98","230.89","-173.94","60.16","922.59","7.86","50.83","58.76","0.04","3.65","1.95","2.87","-10.63","5.83","1.08"
"Household Products Companies","Linc","LINC","Linc","118.73","225.01","15.83","47.23","706.31","10.17","18.11","27.01","0.08","22.43","17.63","2.92","8.78","38.66","24.83"
"Household Products Companies","High Energy Bat.","504176","High Energy Bat.","564.50","1058.80","11.67","46.68","506.01","2.01","37.62","21.81","0.22","22.95","17.30","5.09","1.80","15.33","34.39"
"Household Products Companies","Indo National","NIPPOBATRY","Indo National","422.85","857.80","-47.93","50.71","317.14","1.13","","12.38","0.10","32.94","36.70","0.80","2.17","121.94","8.95"
"Household Products Companies","Panasonic Energy","504093","Panasonic Energy","324.05","615.00","-52.48","47.31","243.04","1.92","38.27","24.30","0.01","17.59","11.63","2.35","4.04","11.77","1.27"
"Household Products Companies","Yuvraaj Hygiene","531663","Yuvraaj Hygiene","11.52","20.41","-15.22","43.56","104.44","1.17","17.76","23.37","4.66","103.66","","32.95","1.38","5.87","438.32"
"Household Products Companies","Pee Cee Cosma","524136","Pee Cee Cosma","393.70","978.60","-45.11","59.77","104.33","1.46","12.98","12.08","0.09","25.73","19.47","1.97","2.66","9.61","2.26"
"Household Products Companies","Sundaram Multi.","SUNDARAM","Sundaram Multi.","1.78","26.00","-145.36","93.15","84.35","0.83","","17.25","0.31","-2.20","-5.92","1.23","-1.83","-5.12","17.11"
"Household Products Companies","Alkosign","543453","Alkosign","75.00","173.97","-88.22","56.89","80.94","0.39","95.22","23.89","0.40","12.78","11.99","2.42","3.31","3.77","63.04"
"Household Products Companies","Ambica Agarbat.","AMBICAAGAR","Ambica Agarbat.","25.70","44.40","0.00","42.12","44.15","0.93","86.57","34.75","0.75","7.49","0.45","0.39","0.93","0.49","10.30"
"Household Products Companies","Hipolin","530853","Hipolin","55.49","227.10","-100.00","75.57","17.37","0.00","","53.33","0.14","-24.64","-33.54","2.34","-0.38","-3.28","5.43"
"Household Products Companies","Gala Global","539228","Gala Global","2.19","189.05","-114.36","98.84","11.95","-0.26","","100.36","0.82","-2.28","-13.04","0.33","1.81","-4.49","1.39"
"Household Products Companies","Photoquip India","526588","Photoquip India","14.70","58.90","-102.63","75.04","8.82","-0.01","63.00","18.30","1.12","8.49","4.33","1.09","0.38","0.34","20.10"
