Symbol	Type	Sector	Mcap
AKG	AKG Exim	Commercial Services & Supplies Companies	1
CADSYS	Cadsys (India)	Commercial Services & Supplies Companies	1
543319	AA Plus Trade	Commercial Services & Supplies Companies	1
531190	Tavernier Res.	Commercial Services & Supplies Companies	1
512115	Rose Merc.	Commercial Services & Supplies Companies	1
MIEL	Manglam Infra	Commercial Services & Supplies Companies	1
531744	Gini Silk Mills	Commercial Services & Supplies Companies	1
524723	Bijoy Hans	Commercial Services & Supplies Companies	1
TRIDHYA	Tridhya Tech	Commercial Services & Supplies Companies	1
PHOGLOBAL	Phoenix Overseas	Commercial Services & Supplies Companies	1
530289	S P Capital Fin.	Commercial Services & Supplies Companies	1
541196	Lex Nimble Solu.	Commercial Services & Supplies Companies	1
521232	Sunil Industries	Commercial Services & Supplies Companies	1
513295	IMEC Services	Commercial Services & Supplies Companies	1
505343	Monotype India	Commercial Services & Supplies Companies	1
504810	Informed Techn.	Commercial Services & Supplies Companies	1
539012	Megri Soft	Commercial Services & Supplies Companies	1
500370	Salora Intl.	Commercial Services & Supplies Companies	1
532154	Johnson Pharma	Commercial Services & Supplies Companies	1
531930	Sarthak Industri	Commercial Services & Supplies Companies	1
540696	KCD Industries	Commercial Services & Supplies Companies	1
532105	Mega Fin (India)	Commercial Services & Supplies Companies	1
539246	Jyotirgamya Ent.	Commercial Services & Supplies Companies	1
539938	Medico Intercon.	Commercial Services & Supplies Companies	1
542803	Vaxfab Enterp.	Commercial Services & Supplies Companies	1
501314	Prismx Global	Commercial Services & Supplies Companies	1
533602	Lesha Industries	Commercial Services & Supplies Companies	1
512425	Nirav Commercial	Commercial Services & Supplies Companies	1
539335	Callista Indus.	Commercial Services & Supplies Companies	1
530309	Chandra Pr. Intl	Commercial Services & Supplies Companies	1
505523	Mah. Corporation	Commercial Services & Supplies Companies	1
532007	Shreevatsaa Fin.	Commercial Services & Supplies Companies	1
544011	Vrundavan Planta	Commercial Services & Supplies Companies	1
519532	Asian Tea & Exp	Commercial Services & Supplies Companies	1
542627	Chandni Machines	Commercial Services & Supplies Companies	1
540756	Kaarya Facilit.	Commercial Services & Supplies Companies	1
524675	Kabsons Industri	Commercial Services & Supplies Companies	1
540914	SRU Steels	Commercial Services & Supplies Companies	1
511716	Invigorated Bus.	Commercial Services & Supplies Companies	1
517077	Ind-Agiv Commer.	Commercial Services & Supplies Companies	1
531178	Hemang Resources	Commercial Services & Supplies Companies	1
531780	Kaiser Corporat.	Commercial Services & Supplies Companies	1
CONTI	Continental Seed	Commercial Services & Supplies Companies	1
543352	Platinumone Bus.	Commercial Services & Supplies Companies	1
531502	Esaar (India)	Commercial Services & Supplies Companies	1
531402	LWS Knitwear	Commercial Services & Supplies Companies	1
512565	Neelkanth	Commercial Services & Supplies Companies	1
531737	Greencrest Finan	Commercial Services & Supplies Companies	1
512441	Enbee Trade	Commercial Services & Supplies Companies	1
517360	SBEC Systems	Commercial Services & Supplies Companies	1
ACEINTEG	Ace Integrated	Commercial Services & Supplies Companies	1
501351	Rapid Invest.	Commercial Services & Supplies Companies	1
531893	Sawaca Enterpri.	Commercial Services & Supplies Companies	1
530055	Harmony Capital	Commercial Services & Supplies Companies	1
512624	Regent Enterp.	Commercial Services & Supplies Companies	1
522289	NMS Global	Commercial Services & Supplies Companies	1
539097	UR Sugar	Commercial Services & Supplies Companies	1
519230	Kisaan Parivar	Commercial Services & Supplies Companies	1
541983	Innovative Ideal	Commercial Services & Supplies Companies	1
501622	Amalgamated Elec	Commercial Services & Supplies Companies	1
539584	Sharanam Infra	Commercial Services & Supplies Companies	1
531203	Tradewell Hold	Commercial Services & Supplies Companies	1
539526	Suncare Traders	Commercial Services & Supplies Companies	1
541444	Palm Jewels	Commercial Services & Supplies Companies	1
539409	Neeraj Paper Mkt	Commercial Services & Supplies Companies	1
530025	Samyak Internati	Commercial Services & Supplies Companies	1
531029	Bharat Textiles	Commercial Services & Supplies Companies	1
539900	Dalmia Industria	Commercial Services & Supplies Companies	1
512064	Vishvprabha Ven.	Commercial Services & Supplies Companies	1
540144	DRA Consultants	Commercial Services & Supplies Companies	1
RAMGOPOLY	Ramgopal Polytex	Commercial Services & Supplies Companies	1
531360	Golech.Glob.Fin.	Commercial Services & Supplies Companies	1
519483	Tai Industries	Commercial Services & Supplies Companies	1
531191	Filtron Engineer	Commercial Services & Supplies Companies	1
542446	Jonjua Overseas	Commercial Services & Supplies Companies	1
543372	Getalong Enterp.	Commercial Services & Supplies Companies	1
512301	Chambal Brewer	Commercial Services & Supplies Companies	1
503641	Zodiac Vent.	Commercial Services & Supplies Companies	1
530697	Zenlabs Ethica	Commercial Services & Supplies Companies	1
501477	Muller & Phipps	Commercial Services & Supplies Companies	1
538568	Fruition Venture	Commercial Services & Supplies Companies	1
538496	Tarini Internat.	Commercial Services & Supplies Companies	1
538895	Mihika Industrie	Commercial Services & Supplies Companies	1
511601	Yash Mgmt & Sat.	Commercial Services & Supplies Companies	1
540703	Pro CLB	Commercial Services & Supplies Companies	1
512591	Pulsar Intl.	Commercial Services & Supplies Companies	1
512443	Ganon Products	Commercial Services & Supplies Companies	1
530907	S I Cap. & Fin.	Commercial Services & Supplies Companies	1
524414	Norris Medicines	Commercial Services & Supplies Companies	1
539149	Integ. Capital	Commercial Services & Supplies Companies	1
540259	Shangar Decor	Commercial Services & Supplies Companies	1
540243	New Light Industries	Commercial Services & Supplies Companies	1
530445	Sumeru Industrie	Commercial Services & Supplies Companies	1
530177	VK Global	Commercial Services & Supplies Companies	1
SHYAMTEL	Shyam Telecom	Commercial Services & Supplies Companies	1
PLADAINFO	Plada Infotech S	Commercial Services & Supplies Companies	1
540132	Sabrimala Indus.	Commercial Services & Supplies Companies	1
530917	R R Securities	Commercial Services & Supplies Companies	1
543516	Dhyaani Trade	Commercial Services & Supplies Companies	1
530809	BNR Udyog	Commercial Services & Supplies Companies	1
538452	Quasar India	Commercial Services & Supplies Companies	1
531553	Disha Resources	Commercial Services & Supplies Companies	1
538579	Zinema Media	Commercial Services & Supplies Companies	1
523782	Mitshi India	Commercial Services & Supplies Companies	1
540266	Globe Commercial	Commercial Services & Supplies Companies	1
530571	Explicit Finance	Commercial Services & Supplies Companies	1
508980	Frontier Capital	Commercial Services & Supplies Companies	1
TRANSWIND	Transwind Infra.	Commercial Services & Supplies Companies	1
512279	N2N Technologies	Commercial Services & Supplies Companies	1
523896	AVI Products	Commercial Services & Supplies Companies	1
531158	Catvision Ltd	Commercial Services & Supplies Companies	1
542477	Gleam Fabmat	Commercial Services & Supplies Companies	1
514400	Garware Synth	Commercial Services & Supplies Companies	1
504378	Nyssa Corp.	Commercial Services & Supplies Companies	1
531506	Shukra Bullions	Commercial Services & Supplies Companies	1
531017	Arihant's Secur.	Commercial Services & Supplies Companies	1
514460	Oswal Yarns	Commercial Services & Supplies Companies	1
540811	Diggi Multitrade	Commercial Services & Supplies Companies	1
530993	Sarthak Global	Commercial Services & Supplies Companies	1
531334	Vikalp Securitie	Commercial Services & Supplies Companies	1
514378	Yarn Syndicate	Commercial Services & Supplies Companies	1
531240	Shamrock Indl.	Commercial Services & Supplies Companies	1
539014	Kalpa Commer.	Commercial Services & Supplies Companies	1
523519	Universal Office	Commercial Services & Supplies Companies	1
530251	Risa Internatio.	Commercial Services & Supplies Companies	1
539449	IGC Industries	Commercial Services & Supplies Companies	1
512415	Mercury Trade Li	Commercial Services & Supplies Companies	1
531465	Nouveau Global	Commercial Services & Supplies Companies	1
531585	Devine Impex	Commercial Services & Supplies Companies	1
524628	Parker Agrochem	Commercial Services & Supplies Companies	1
511187	Millen. Online	Commercial Services & Supplies Companies	1
530797	Sh. Ganesh Elas.	Commercial Services & Supplies Companies	1
523151	OTCO Intl	Commercial Services & Supplies Companies	1
FALCONTECH	Falcon	Commercial Services & Supplies Companies	1
503659	SW Investments	Commercial Services & Supplies Companies	1
512109	Aviva Industries	Commercial Services & Supplies Companies	1
504397	Ganesh Holdings	Commercial Services & Supplies Companies	1
512169	Capricorn System	Commercial Services & Supplies Companies	1
538569	Triveni Enterpri	Commercial Services & Supplies Companies	1
540267	Flora Corporatio	Commercial Services & Supplies Companies	1
538351	A F Enterprises	Commercial Services & Supplies Companies	1
511563	Sanchay Finvest	Commercial Services & Supplies Companies	1
538667	Sirohia & Sons	Commercial Services & Supplies Companies	1
512097	Saianand Commer.	Commercial Services & Supplies Companies	1
543500	Evoq Remedies	Commercial Services & Supplies Companies	1
542524	Ambassador Intra	Commercial Services & Supplies Companies	1
503639	Apollo Ingredie.	Commercial Services & Supplies Companies	1
524055	Panther Indl. Pr	Commercial Services & Supplies Companies	1
526865	Jainco Projects	Commercial Services & Supplies Companies	1
530161	Garodia Chemical	Commercial Services & Supplies Companies	1
539032	Fraser & Company	Commercial Services & Supplies Companies	1
535205	Mystic Electron.	Commercial Services & Supplies Companies	1
524580	Priya	Commercial Services & Supplies Companies	1
526574	Enterprise Intl.	Commercial Services & Supplies Companies	1
504369	Grandma Trading	Commercial Services & Supplies Companies	1
526439	Ambitious Plasto	Commercial Services & Supplies Companies	1
526525	Worldwide Alumi.	Commercial Services & Supplies Companies	1
542025	Sun Retail	Commercial Services & Supplies Companies	1
526877	Siddhes. Garment	Commercial Services & Supplies Companies	1
512344	Aravali Sec	Commercial Services & Supplies Companies	1
512153	M Lakhamsi Ind	Commercial Services & Supplies Companies	1
535204	Mukta Agricultur	Commercial Services & Supplies Companies	1
503772	Modella Woollens	Commercial Services & Supplies Companies	1
539406	Swagtam Trading	Commercial Services & Supplies Companies	1
526675	Tirth Plastic	Commercial Services & Supplies Companies	1
517044	Intl. Data Mgt.	Commercial Services & Supplies Companies	1
504356	Multipurpose Trd	Commercial Services & Supplies Companies	1
511585	Befound Movement	Commercial Services & Supplies Companies	1
503675	Wagend Infra	Commercial Services & Supplies Companies	1
524590	Hemo Organic	Commercial Services & Supplies Companies	1
531775	Cistro Telelink	Commercial Services & Supplies Companies	1
515127	Ramasigns Indus.	Commercial Services & Supplies Companies	1
532139	G-Tech Info.	Commercial Services & Supplies Companies	1
501144	Peoples Invest	Commercial Services & Supplies Companies	1
539005	Jayatma Enterp.	Commercial Services & Supplies Companies	1
532645	Beeyu Overseas	Commercial Services & Supplies Companies	1
531515	Mahan Industries	Commercial Services & Supplies Companies	1
531039	Swadha Nature	Commercial Services & Supplies Companies	1
530581	Ekam Leasing	Commercial Services & Supplies Companies	1
521003	Shiva Suitings	Commercial Services & Supplies Companies	1
506906	Saptak Chem &	Commercial Services & Supplies Companies	1
542155	Diksha Greens	Commercial Services & Supplies Companies	1
509917	Technojet Cons.	Commercial Services & Supplies Companies	1
512062	Sanmitra Commerc	Commercial Services & Supplies Companies	1
512063	Wardwizard Healt	Commercial Services & Supplies Companies	1
526009	Procal Electroni	Commercial Services & Supplies Companies	1
LT	Larsen & Toubro	Construction Companies	1
RVNL	Rail Vikas	Construction Companies	1
NBCC	NBCC	Construction Companies	1
IRB	IRB Infra.Devl.	Construction Companies	1
KPIL	Kalpataru Proj.	Construction Companies	1
KEC	KEC International	Construction Companies	1
AFCONS	Afcons Infrastr.	Construction Companies	1
IRCON	Ircon Intl.	Construction Companies	1
CEMPRO	Cemindia Project	Construction Companies	1
TECHNOE	Techno Elec.Engg	Construction Companies	1
ENGINERSIN	Engineers India	Construction Companies	1
RITES	Rites	Construction Companies	1
NCC	NCC	Construction Companies	1
GRINFRA	G R Infraproject	Construction Companies	1
DBL	Dilip Buildcon	Construction Companies	1
WELENT	Welspun Enterp	Construction Companies	1
POWERMECH	Power Mech Proj.	Construction Companies	1
AHLUCONT	Ahluwalia Contr.	Construction Companies	1
PNCINFRA	PNC Infratech	Construction Companies	1
SHREMINVIT	Shrem InvIT	Construction Companies	1
ISGEC	ISGEC Heavy	Construction Companies	1
MANINFRA	Man Infra	Construction Companies	1
HGINFRA	H.G. Infra Engg.	Construction Companies	1
HCC	Hind.Construct.	Construction Companies	1
SWSOLAR	Sterling & Wils.	Construction Companies	1
ASHOKA	Ashoka Buildcon	Construction Companies	1
JKIL	J Kumar Infra	Construction Companies	1
KNRCON	KNR Construct.	Construction Companies	1
CEIGALL	Ceigall India	Construction Companies	1
INTERARCH	Interarch Build.	Construction Companies	1
RAMKY	Ramky Infra	Construction Companies	1
PSPPROJECT	PSP Projects	Construction Companies	1
PATELENG	Patel Engineerin	Construction Companies	1
GKENERGY	GK Energy	Construction Companies	1
BGRENERGY	BGR Energy Sys.	Construction Companies	1
NXT-INFRA	Nxt-Infra Trust	Construction Companies	1
SOLARWORLD	Solarworld Ene.	Construction Companies	1
VIKRAN	Vikran Engg.	Construction Companies	1
505504	GHV Infra	Construction Companies	1
CAPACITE	Capacit'e Infra.	Construction Companies	1
SIMPLEXINF	Simplex Infra	Construction Companies	1
MBEL	M & B Engineer.	Construction Companies	1
CAPINVIT	Capital Infra	Construction Companies	1
GARUDA	Garuda Cons	Construction Companies	1
SEPC	SEPC	Construction Companies	1
SPMLINFRA	SPML Infra	Construction Companies	1
GPTINFRA	GPT Infraproject	Construction Companies	1
SRM	SRM Contractors	Construction Companies	1
ABINFRA	A B Infrabuild	Construction Companies	1
SSEGL	Sathlokhar Sys.	Construction Companies	1
BLKASHYAP	B.L.Kashyap	Construction Companies	1
OMINFRAL	Om Infra	Construction Companies	1
JPASSOCIAT	JP Associates	Construction Companies	1
VPRPL	Vishnu Prakash R	Construction Companies	1
GANESHIN	Ganesh Infra.	Construction Companies	1
GGBL	Ganesh Green	Construction Companies	1
VIVIANA	Viviana Power	Construction Companies	1
LIKHITHA	Likhitha Infra.	Construction Companies	1
544354	Solarium Green	Construction Companies	1
DBEIL	Deepak Builders	Construction Companies	1
MBLINFRA	MBL Infrast	Construction Companies	1
GVKPIL	GVK Power Infra.	Construction Companies	1
RPPINFRA	RPP Infra Proj.	Construction Companies	1
WSI	W S Inds.	Construction Companies	1
ZODIAC	Zodiac Energy	Construction Companies	1
MOLDTECH	Mold-Tek Technol	Construction Companies	1
544504	Goel Construct.	Construction Companies	1
ATMASTCO	Atmastco Ltd	Construction Companies	1
TICL	Twamev Constr.	Construction Companies	1
SAVY	Savy Infra	Construction Companies	1
IL&FSENGG	IL&FS Engg.	Construction Companies	1
GLOBECIVIL	Globe Civil	Construction Companies	1
511634	Dugar Housing	Construction Companies	1
MARKOLINES	Markolines Pavem	Construction Companies	1
ATLANTAA	Atlantaa	Construction Companies	1
535693	Brahmaputra Inf.	Construction Companies	1
AVPINFRA	AVP Infracon	Construction Companies	1
GIRIRAJ	Giriraj Civil	Construction Companies	1
539894	Madhav Infra	Construction Companies	1
544335	B.R.Goyal Infra.	Construction Companies	1
A2ZINFRA	A2Z Infra Engg.	Construction Companies	1
PRATHAM	Pratham EPC	Construction Companies	1
CURRENT	Current Infra.	Construction Companies	1
543391	Suyog Gurbaxani	Construction Companies	1
CHAVDA	Chavda Infra Ltd	Construction Companies	1
UNIVASTU	Univastu India	Construction Companies	1
544511	Karbonsteel Eng.	Construction Companies	1
REPL	Rudrabhish. Ent.	Construction Companies	1
HVAX	HVAX Technolog.	Construction Companies	1
GAYAPROJ	Gayatri Projects	Construction Companies	1
NIRAJ	Niraj Cement	Construction Companies	1
SUPREMEINF	Supreme Infra.	Construction Companies	1
BRNL	Bharat Road	Construction Companies	1
KCEIL	Kay Cee	Construction Companies	1
539112	SAB Industries	Construction Companies	1
WINSOL	Winsol Engineers	Construction Companies	1
AESTHETIK	Aesthetik Engi.	Construction Companies	1
SADBHAV	Sadbhav Engg.	Construction Companies	1
NAVKARURB	Navkar Urban.	Construction Companies	1
544387	Desco Infra.	Construction Companies	1
MAYASHEEL	Mayasheel Vent.	Construction Companies	1
504273	Modulex Const.	Construction Companies	1
HECPROJECT	HEC Infra Proj.	Construction Companies	1
TARMAT	Tarmat	Construction Companies	1
RKEC	RKEC Projects	Construction Companies	1
USK	Udayshivakumar	Construction Companies	1
MRIL	Mahendra Realtor	Construction Companies	1
READYMIX	Readymix Cons.	Construction Companies	1
SADBHIN	Sadbhav Infra.	Construction Companies	1
531260	Refex Renewables	Construction Companies	1
514360	K&R Rail Engine.	Construction Companies	1
542057	BCPL Railway	Construction Companies	1
LAKSHYA	Lakshya Powertec	Construction Companies	1
544565	Valplast Technol	Construction Companies	1
531540	Maruti Infra.	Construction Companies	1
544498	Oval Projects	Construction Companies	1
544544	Telge Projects	Construction Companies	1
SEMAC	Semac Construct	Construction Companies	1
543544	Jayant Infratech	Construction Companies	1
SONUINFRA	Sonu Infratech	Construction Companies	1
IL&FSTRANS	IL&FS Transport	Construction Companies	1
K2INFRA	K2 Infragen	Construction Companies	1
SUNTECH	Suntech Infra.	Construction Companies	1
544349	H.M. Electro	Construction Companies	1
KONSTELEC	Konstelec Engg.	Construction Companies	1
BANKA	Banka Bioloo	Construction Companies	1
TGL	Teerth Gopicon	Construction Companies	1
519331	VSF Projects	Construction Companies	1
SAMAY	Samay Project	Construction Companies	1
538833	Kaizen Agro	Construction Companies	1
RILINFRA	Rachana Infra.	Construction Companies	1
544259	Popular Found.	Construction Companies	1
522231	Conart Engineers	Construction Companies	1
TPHQ	Teamo Production	Construction Companies	1
544561	Chiraharit	Construction Companies	1
544121	Rudra Gas	Construction Companies	1
543375	Promax Power	Construction Companies	1
INTEGRITY	Integrity Infra.	Construction Companies	1
536659	PVV Infra Ltd	Construction Companies	1
531900	CCL Internationa	Construction Companies	1
539762	Modern Engineer.	Construction Companies	1
SECL	Salasar Exterior	Construction Companies	1
RULKA	Rulka	Construction Companies	1
AGNI	Agni Green	Construction Companies	1
MADHUCON	Madhucon Project	Construction Companies	1
536846	Yuranus Infrast.	Construction Companies	1
509762	Mapro Industries	Construction Companies	1
AKASH	Akash InfraProj.	Construction Companies	1
544313	Nacdac Infra.	Construction Companies	1
VLINFRA	V.L.Infraproject	Construction Companies	1
KRIDHANINF	Kridhan Infra	Construction Companies	1
MANAV	Manav Infra	Construction Companies	1
536073	Julien Agro	Construction Companies	1
541945	Ranjeet Mechatr.	Construction Companies	1
541112	Shreeshay Engi.	Construction Companies	1
531870	Popular Estate	Construction Companies	1
540147	Shashijit Infra.	Construction Companies	1
541735	Vivanta Indust.	Construction Companies	1
SKIL	SKIL Infrastr	Construction Companies	1
AILIMITED	Abhishek Integr.	Construction Companies	1
540150	Mewar Hi-Tech	Construction Companies	1
531784	KCL Infra	Construction Companies	1
537840	Raunaq Intl.	Construction Companies	1
532676	P B A Infra.	Construction Companies	1
540134	Ishaan Infrastru	Construction Companies	1
SETUINFRA	Setubandhan Inf.	Construction Companies	1
526839	Shelter Infra	Construction Companies	1
508860	Diamant Infra.	Construction Companies	1
COALINDIA	Coal India	Consumable Fuels Companies	1
SANDUMA	Sandur Manganese	Consumable Fuels Companies	1
ANMOL	Anmol India	Consumable Fuels Companies	1
543617	Reetech Intl	Consumable Fuels Companies	1
513579	Foundry Fuel	Consumable Fuels Companies	1
TITAN	Titan Company	Consumer Durables Companies	1
ASIANPAINT	Asian Paints	Consumer Durables Companies	1
LGEINDIA	LG Electronics	Consumer Durables Companies	1
HAVELLS	Havells India	Consumer Durables Companies	1
DIXON	Dixon Technolog.	Consumer Durables Companies	1
BERGEPAINT	Berger Paints	Consumer Durables Companies	1
KALYANKJIL	Kalyan Jewellers	Consumer Durables Companies	1
VOLTAS	Voltas	Consumer Durables Companies	1
BLUESTARCO	Blue Star	Consumer Durables Companies	1
METROBRAND	Metro Brands	Consumer Durables Companies	1
AMBER	Amber Enterp.	Consumer Durables Companies	1
KANSAINER	Kansai Nerolac	Consumer Durables Companies	1
CENTURYPLY	Century Plyboard	Consumer Durables Companies	1
KAJARIACER	Kajaria Ceramics	Consumer Durables Companies	1
CROMPTON	Crompton Gr. Con	Consumer Durables Companies	1
AKZOINDIA	Akzo Nobel	Consumer Durables Companies	1
PGEL	PG Electroplast	Consumer Durables Companies	1
VGUARD	V-Guard Industri	Consumer Durables Companies	1
BATAINDIA	Bata India	Consumer Durables Companies	1
CELLO	Cello World	Consumer Durables Companies	1
EUREKAFORB	Eureka Forbes	Consumer Durables Companies	1
WHIRLPOOL	Whirlpool India	Consumer Durables Companies	1
SAFARI	Safari Inds.	Consumer Durables Companies	1
RELAXO	Relaxo Footwear	Consumer Durables Companies	1
THANGAMAYL	Thangamayil Jew.	Consumer Durables Companies	1
TTKPRESTIG	TTK Prestige	Consumer Durables Companies	1
PNGJL	P N Gadgil Jewe.	Consumer Durables Companies	1
CAMPUS	Campus Activewe.	Consumer Durables Companies	1
PCJEWELLER	PC Jeweller	Consumer Durables Companies	1
BLUESTONE	Bluestone Jewel	Consumer Durables Companies	1
ETHOSLTD	Ethos Ltd	Consumer Durables Companies	1
REDTAPE	Redtape	Consumer Durables Companies	1
CERA	Cera Sanitary.	Consumer Durables Companies	1
SFL	Sheela Foam	Consumer Durables Companies	1
IFBIND	IFB Industries	Consumer Durables Companies	1
GREENLAM	Greenlam Industr	Consumer Durables Companies	1
SYMPHONY	Symphony	Consumer Durables Companies	1
INDIGOPNTS	Indigo Paints	Consumer Durables Companies	1
BAJAJELEC	Bajaj Electrical	Consumer Durables Companies	1
RESPONIND	Responsive Ind	Consumer Durables Companies	1
RAJESHEXPO	Rajesh Exports	Consumer Durables Companies	1
SKYGOLD	Sky Gold & Diam.	Consumer Durables Companies	1
MIDWESTLTD	Midwest	Consumer Durables Companies	1
SENCO	Senco Gold	Consumer Durables Companies	1
VIPIND	V I P Inds.	Consumer Durables Companies	1
508486	Hawkins Cookers	Consumer Durables Companies	1
GOLDIAM	Goldiam Intl.	Consumer Durables Companies	1
JCHAC	Johnson Con. Hit	Consumer Durables Companies	1
VAIBHAVGBL	Vaibhav Global	Consumer Durables Companies	1
ORIENTELEC	Orient Electric	Consumer Durables Companies	1
BOROLTD	Borosil	Consumer Durables Companies	1
STYLAMIND	Stylam Industrie	Consumer Durables Companies	1
EUROPRATIK	Euro Pratik Sale	Consumer Durables Companies	1
GREENPLY	Greenply Industr	Consumer Durables Companies	1
500414	Timex Group	Consumer Durables Companies	1
DPABHUSHAN	D.P. Abhushan	Consumer Durables Companies	1
GREENPANEL	Greenpanel Inds.	Consumer Durables Companies	1
KDDL	KDDL Ltd	Consumer Durables Companies	1
SIRCA	Sirca Paints	Consumer Durables Companies	1
CARYSIL	Carysil	Consumer Durables Companies	1
POKARNA	Pokarna	Consumer Durables Companies	1
HINDWAREAP	Hindware Home In	Consumer Durables Companies	1
EPACK	Epack Durable	Consumer Durables Companies	1
WEL	Wonder Electric.	Consumer Durables Companies	1
LAOPALA	La Opala RG	Consumer Durables Companies	1
MAYURUNIQ	Mayur Uniquoters	Consumer Durables Companies	1
SHRINGARMS	Shringar House	Consumer Durables Companies	1
NILKAMAL	Nilkamal Ltd	Consumer Durables Companies	1
STOVEKRAFT	Stove Kraft	Consumer Durables Companies	1
NITCO	Nitco	Consumer Durables Companies	1
543953	Khazanchi Jewell	Consumer Durables Companies	1
ALLTIME	All Time Plastic	Consumer Durables Companies	1
SOMANYCERA	Somany Ceramics	Consumer Durables Companies	1
MOTISONS	Motisons Jewel	Consumer Durables Companies	1
ASIANTILES	Asian Granito	Consumer Durables Companies	1
SHANTIGOLD	Shanti Gold	Consumer Durables Companies	1
IKIO	IKIO Tech	Consumer Durables Companies	1
RGL	Renaiss. Global	Consumer Durables Companies	1
LGHL	Laxmi Goldorna	Consumer Durables Companies	1
543597	Virtuoso Optoel.	Consumer Durables Companies	1
SAFEENTP	Safe Enterprises	Consumer Durables Companies	1
STANLEY	Stanley Lifesty.	Consumer Durables Companies	1
BUTTERFLY	Butterfly Gan Ap	Consumer Durables Companies	1
BIRLANU	BirlaNu Ltd	Consumer Durables Companies	1
TBZ	T B Z	Consumer Durables Companies	1
543709	PNGS Gargi FJ	Consumer Durables Companies	1
531847	Asian Star Co.	Consumer Durables Companies	1
BIL	Bhartiya Intl.	Consumer Durables Companies	1
RADHIKAJWE	Radhika Jeweltec	Consumer Durables Companies	1
MVGJL	Manoj Vaibhav	Consumer Durables Companies	1
HARDWYN	Hardwyn India	Consumer Durables Companies	1
MIRCELECTR	MIRC Electronics	Consumer Durables Companies	1
ELIN	Elin Electronics	Consumer Durables Companies	1
FOCE	Foce India	Consumer Durables Companies	1
543378	CWD	Consumer Durables Companies	1
CELLECOR	Cellecor Gadgets	Consumer Durables Companies	1
RUSHIL	Rushil Decor	Consumer Durables Companies	1
PARIN	Parin Enterpris.	Consumer Durables Companies	1
526586	Wim Plast	Consumer Durables Companies	1
MIRZAINT	Mirza Internatio	Consumer Durables Companies	1
UTSSAV	Utssav CZ Gold	Consumer Durables Companies	1
RBZJEWEL	RBZ Jewellers Lt	Consumer Durables Companies	1
SREEL	Sreeleathers	Consumer Durables Companies	1
SHALPAINTS	Shalimar Paints	Consumer Durables Companies	1
ESFL	Essen Speciality	Consumer Durables Companies	1
LIBERTSHOE	Liberty Shoes	Consumer Durables Companies	1
GSLSU	Global Surfaces	Consumer Durables Companies	1
523558	Swiss Military	Consumer Durables Companies	1
FOCUS	Focus Lighting	Consumer Durables Companies	1
505729	Singer India	Consumer Durables Companies	1
502865	Forbes & Co	Consumer Durables Companies	1
GOLDKART	Goldkart Jewels	Consumer Durables Companies	1
532829	Lehar Footwears	Consumer Durables Companies	1
ORIENTBELL	Orient Bell	Consumer Durables Companies	1
INM	Interiors & More	Consumer Durables Companies	1
EXXARO	Exxaro Tiles	Consumer Durables Companies	1
KHADIM	Khadim India	Consumer Durables Companies	1
539518	Uday Jewellery	Consumer Durables Companies	1
523373	Mini Diamonds(I)	Consumer Durables Companies	1
TRANSTEEL	Transteel Seatin	Consumer Durables Companies	1
BPL	BPL	Consumer Durables Companies	1
YASHOPTICS	Yash Optics	Consumer Durables Companies	1
UNIVPHOTO	Universus Photo	Consumer Durables Companies	1
PUSHPA	Pushpa Jewellers	Consumer Durables Companies	1
ARHAM	Arham Tech	Consumer Durables Companies	1
PILITA	Pil Italica Life	Consumer Durables Companies	1
526415	OK Play India	Consumer Durables Companies	1
512595	Manbro Indust.	Consumer Durables Companies	1
531673	Anka India	Consumer Durables Companies	1
DIVINEHIRA	Divine Hira Jew.	Consumer Durables Companies	1
541083	Inflame Applian.	Consumer Durables Companies	1
KAMOPAINTS	Kamdhenu Venture	Consumer Durables Companies	1
MURUDCERA	Murudesh.Ceramic	Consumer Durables Companies	1
VETO	Veto Switchgears	Consumer Durables Companies	1
NITIRAJ	Nitiraj Engineer	Consumer Durables Companies	1
542579	Ashapuri Gold	Consumer Durables Companies	1
516003	Duroply Indust.	Consumer Durables Companies	1
SONAMLTD	Sonam	Consumer Durables Companies	1
ARCHIDPLY	Archidply Inds.	Consumer Durables Companies	1
543464	Maruti Interior	Consumer Durables Companies	1
AVROIND	Avro India	Consumer Durables Companies	1
SILGO	Silgo Retail	Consumer Durables Companies	1
SUPERHOUSE	Superhouse Ltd	Consumer Durables Companies	1
AIROLAM	Airo Lam	Consumer Durables Companies	1
AUSOMENT	Ausom Enter.	Consumer Durables Companies	1
MDL	Marvel Decor	Consumer Durables Companies	1
521167	Maxgrow India	Consumer Durables Companies	1
519455	Narbada Gems	Consumer Durables Companies	1
517236	Calcom Vision	Consumer Durables Companies	1
544073	Manoj Ceramic	Consumer Durables Companies	1
SIDDHIKA	Siddhika Coatins	Consumer Durables Companies	1
ESPRIT	Esprit Stones	Consumer Durables Companies	1
531119	Ceenik Exports	Consumer Durables Companies	1
WIPL	W I Plywoods	Consumer Durables Companies	1
GREENCHEF	Greenchef Appli.	Consumer Durables Companies	1
523676	Golkunda Diamond	Consumer Durables Companies	1
PROFX	Pro FX	Consumer Durables Companies	1
ZENITHEXPO	Zenith Exports	Consumer Durables Companies	1
MOKSH	Moksh Ornaments	Consumer Durables Companies	1
