Sector,Company,Ticker,S.No.,CMP
                    Rs.,All time high
                    Rs.,Quarter growing perc
                    %,DFLH
                    %,Mar Cap
                    Rs.Cr.,NP Qtr
                    Rs.Cr.,P/E,10Yrs PE,Debt / Eq,ROCE
                    %,ROE
                    %,CMP / BV,NP PY Qtr
                    Rs.Cr.,NP Ann
                    Rs.Cr.,Up
                    %
"Financial Technology (Fintech) Companies","PB Fintech.","POLICYBZR","PB Fintech.","1893.80","2254.95","164.59","16.02","87492.04","134.89","189.53","365.60","0.05","5.90","5.13","12.85","50.98","353.16","44.42"
"Financial Technology (Fintech) Companies","One 97","PAYTM","One 97","1344.60","1961.05","-97.74","31.43","85992.45","21.00","792.41","773.67","0.01","-10.14","-10.28","5.60","930.00","-663.20","106.39"
"Financial Technology (Fintech) Companies","Pine Labs","PINELABS","Pine Labs","247.63","284.00","-118.65","12.81","28434.77","5.97","","","0.23","-0.49","-3.31","","-32.01","-145.49","7.42"
"Financial Technology (Fintech) Companies","Seshaasai Tech.","STYL","Seshaasai Tech.","310.95","437.45","-10.91","28.92","5031.35","57.88","23.39","24.75","0.26","36.54","41.45","3.93","64.97","222.21","5.41"
"Financial Technology (Fintech) Companies","Infibeam Avenues","INFIBEAM","Infibeam Avenues","17.67","49.34","42.51","64.19","4941.30","67.65","20.88","50.31","0.02","8.65","6.47","1.19","47.47","236.02","40.13"
"Financial Technology (Fintech) Companies","One Mobikwik","MOBIKWIK","One Mobikwik","234.82","698.30","827.15","66.37","1847.06","-26.98","","384.84","0.69","-13.13","-31.34","3.40","-2.91","-122.37","7.30"
"Financial Technology (Fintech) Companies","MOS Utility","MOS","MOS Utility","22.70","37.50","56.95","39.47","584.39","9.26","37.48","92.43","0.53","19.20","13.82","6.21","5.90","13.51","18.97"
"Financial Technology (Fintech) Companies","Finbud Financial","FINBUD","Finbud Financial","116.90","164.85","37.63","29.09","222.69","5.12","22.79","25.01","0.84","33.95","35.59","","3.72","8.50","1.61"
"Financial Technology (Fintech) Companies","Suvidhaa Info.","SUVIDHAA","Suvidhaa Info.","3.79","115.50","-54.76","96.72","79.52","-1.76","","","0.04","-32.08","-36.22","2.53","-3.89","-16.59","15.55"
"Financial Technology (Fintech) Companies","WSFX Global","511147","WSFX Global","61.25","146.45","16.88","58.18","77.01","3.67","24.68","26.00","0.26","18.00","10.08","1.97","3.14","3.47","6.99"
"Financial Technology (Fintech) Companies","AGS Transact","AGSTRA","AGS Transact","4.30","181.85","1163.07","97.64","55.23","-194.26","","40.15","2.00","1.26","-16.31","0.10","-15.38","-80.09","13.76"
