Sector,Company,Ticker,S.No.,CMP
                    Rs.,All time high
                    Rs.,Quarter growing perc
                    %,DFLH
                    %,Mar Cap
                    Rs.Cr.,NP Qtr
                    Rs.Cr.,P/E,10Yrs PE,Debt / Eq,ROCE
                    %,ROE
                    %,CMP / BV,NP PY Qtr
                    Rs.Cr.,NP Ann
                    Rs.Cr.,Up
                    %
"Commercial Services & Supplies Companies","Firstsour.Solu.","FSL","Firstsour.Solu.","347.00","422.80","29.89","17.93","24533.87","179.52","37.09","14.67","0.54","15.37","15.03","5.62","138.21","594.46","28.52"
"Commercial Services & Supplies Companies","eClerx Services","ECLERX","eClerx Services","4832.20","4959.00","31.51","2.56","23025.61","183.46","37.49","17.33","0.15","27.97","22.80","8.77","139.50","541.26","128.36"
"Commercial Services & Supplies Companies","Redington","REDINGTON","Redington","268.75","334.90","23.80","19.75","21010.19","350.20","15.38","10.00","0.29","18.90","14.39","2.33","282.88","1820.62","51.89"
"Commercial Services & Supplies Companies","International Ge","IGIL","International Ge","315.95","642.30","18.42","50.81","13654.09","129.79","26.73","32.07","0.11","68.01","54.37","11.03","109.60","427.29","12.04"
"Commercial Services & Supplies Companies","NESCO","NESCO","NESCO","1225.30","1638.90","11.26","25.24","8633.46","118.91","20.87","20.42","0.04","21.12","15.82","3.08","106.88","375.21","45.53"
"Commercial Services & Supplies Companies","MMTC","MMTC","MMTC","56.53","1897.72","255.48","97.02","8479.50","170.81","120.62","72.81","0.02","7.70","5.87","4.41","48.05","86.63","32.86"
"Commercial Services & Supplies Companies","Wework India","WEWORK","Wework India","595.80","664.00","-96.38","10.27","7985.11","7.39","45.26","47.37","22.73","137.07","","","203.89","130.50","3.16"
"Commercial Services & Supplies Companies","CMS Info Systems","CMSINFO","CMS Info Systems","349.10","616.50","-19.32","43.37","5741.74","73.35","16.05","19.22","0.10","23.67","17.06","2.46","90.92","372.46","2.62"
"Commercial Services & Supplies Companies","Smartworks Cowor","SMARTWORKS","Smartworks Cowor","447.15","619.00","-80.16","27.76","5108.89","-3.14","","","8.60","6.97","-81.99","10.03","-15.83","-63.18","13.87"
"Commercial Services & Supplies Companies","NDR INVIT Trust","NDRINVIT","NDR INVIT Trust","119.50","124.00","35.86","3.63","4732.35","36.60","32.68","34.97","0.38","4.74","3.46","1.24","26.94","136.73","13.81"
"Commercial Services & Supplies Companies","Indiabulls","IBULLSLTD","Indiabulls","19.02","717.97","-662.43","97.35","4420.97","75.31","250.05","18.87","0.18","","","0.07","-13.39","-68.20","66.84"
"Commercial Services & Supplies Companies","Nirlon","500307","Nirlon","488.45","615.00","161.39","20.58","4401.91","147.66","13.85","27.98","2.47","30.18","59.88","9.49","56.49","218.19","17.40"
"Commercial Services & Supplies Companies","Indiqube Spaces","INDIQUBE","Indiqube Spaces","203.96","243.80","-43.13","16.34","4283.39","-29.87","","","8.67","4.76","-234.10","7.78","-52.52","-139.62","4.43"
"Commercial Services & Supplies Companies","Hemisphere Prop","HEMIPROP","Hemisphere Prop","133.18","264.95","77.45","49.73","3795.63","-3.62","","","0.20","-0.73","-1.99","8.63","-2.04","-7.52","21.85"
"Commercial Services & Supplies Companies","BN Agrochem","526125","BN Agrochem","378.85","419.95","-414.94","9.79","3704.13","17.92","55.01","62.96","0.20","27.44","26.05","8.34","-5.69","19.76","264.28"
"Commercial Services & Supplies Companies","AWFIS Space","AWFIS","AWFIS Space","492.50","946.00","-58.70","47.94","3521.82","15.97","68.68","85.00","2.91","12.90","26.07","7.06","38.67","67.87","1.80"
"Commercial Services & Supplies Companies","MSTC","MSTCLTD","MSTC","467.75","1165.00","14.60","59.85","3292.96","47.50","14.90","15.36","0.17","29.26","28.37","3.96","41.45","407.07","13.86"
"Commercial Services & Supplies Companies","Quess Corp","QUESS","Quess Corp","201.83","616.33","2.33","67.25","3010.63","51.77","14.19","20.86","0.11","9.82","9.16","2.70","50.59","45.89","1.21"
"Commercial Services & Supplies Companies","Team Lease Serv.","TEAMLEASE","Team Lease Serv.","1635.10","5550.00","12.03","70.54","2741.88","27.84","23.35","49.42","0.13","12.67","12.18","2.86","24.85","110.47","2.71"
"Commercial Services & Supplies Companies","Sanghvi Movers","SANGHVIMOV","Sanghvi Movers","301.85","747.48","24.55","59.62","2613.30","36.27","15.07","22.99","0.41","","","2.16","29.12","156.52","47.24"
"Commercial Services & Supplies Companies","RPSG Ventures","RPSGVENT","RPSG Ventures","783.75","1360.00","-43.49","42.37","2593.15","-41.13","411.61","29.49","2.41","11.33","-2.02","0.98","-72.78","164.43","15.09"
"Commercial Services & Supplies Companies","EFC (I)","EFCIL","EFC (I)","254.90","373.70","55.11","31.79","2537.62","56.71","17.17","38.11","1.77","21.38","23.27","4.08","36.56","140.77","48.76"
"Commercial Services & Supplies Companies","Vintage Coffee","VINCOFE","Vintage Coffee","169.36","174.60","137.42","3.00","2446.21","17.83","40.66","56.51","0.17","15.42","17.05","4.65","7.51","40.15","125.81"
"Commercial Services & Supplies Companies","Hinduja Global","HGS","Hinduja Global","468.30","1974.00","-46.57","76.28","2178.54","-26.99","","8.86","0.24","3.01","1.60","0.27","-50.51","100.72","7.40"
"Commercial Services & Supplies Companies","TVS Infra. Trust","TVSINVIT","TVS Infra. Trust","110.00","110.00","","0.00","2169.20","12.23","133.16","","0.52","","","1.13","","16.29","9.78"
"Commercial Services & Supplies Companies","TCC Concept","512038","TCC Concept","442.45","798.00","12.51","44.56","1578.33","10.43","33.39","43.71","0.05","11.83","9.28","2.14","9.27","42.12","31.68"
"Commercial Services & Supplies Companies","One Point One","ONEPOINT","One Point One","54.23","77.50","17.54","30.03","1425.82","9.85","39.11","36.78","0.13","13.02","10.15","3.35","8.38","33.16","32.24"
"Commercial Services & Supplies Companies","Texmaco Infrast.","TEXINFRA","Texmaco Infrast.","105.00","160.00","127.65","34.38","1337.98","6.01","","63.21","0.02","0.53","-0.51","0.93","2.64","-6.95","23.02"
"Commercial Services & Supplies Companies","RRP Defense","530929","RRP Defense","945.75","984.40","15800.00","3.93","1297.46","1.59","518.98","54.23","0.00","82.72","87.02","85.47","0.01","1.14","5031.58"
"Commercial Services & Supplies Companies","Alldigi Tech","ALLDIGI","Alldigi Tech","846.30","1251.90","45.14","32.40","1289.62","17.62","17.83","14.62","0.33","31.36","27.34","5.21","12.14","83.30","20.56"
"Commercial Services & Supplies Companies","Polo Queen Ind.","540717","Polo Queen Ind.","34.40","200.65","8.96","82.86","1154.98","0.73","418.47","678.93","0.06","2.46","1.24","6.01","0.67","2.64","14.67"
"Commercial Services & Supplies Companies","Updater Services","UDS","Updater Services","170.58","438.60","-29.31","61.11","1142.09","19.80","10.04","18.71","0.05","15.32","13.17","1.13","28.01","118.98","0.43"
"Commercial Services & Supplies Companies","Creative Newtech","CREATIVE","Creative Newtech","702.35","1075.00","43.34","34.67","1054.70","18.95","17.60","22.26","0.39","21.13","18.13","3.27","13.22","53.11","18.09"
"Commercial Services & Supplies Companies","Bluspring Enter.","BLUSPRING","Bluspring Enter.","67.54","100.88","97.75","33.05","1006.00","3.52","","","0.35","4.32","-5.12","1.46","1.78","-179.12","0.72"
"Commercial Services & Supplies Companies","Yamuna Syndicate","540980","Yamuna Syndicate","31000.90","66999.00","-51.77","53.73","952.86","20.42","10.91","5.86","0.00","9.39","9.31","0.74","42.34","115.08","16.06"
"Commercial Services & Supplies Companies","Arunis Abode","526935","Arunis Abode","155.95","156.00","-8664.71","0.03","795.35","14.56","","56.42","0.00","-5.26","-1.88","6.43","-0.17","-0.15","2635.96"
"Commercial Services & Supplies Companies","Oswal Agro Mills","OSWALAGRO","Oswal Agro Mills","57.98","110.80","-13.66","47.67","778.27","1.77","6.17","9.19","0.00","16.29","12.62","0.81","2.05","112.84","0.83"
"Commercial Services & Supplies Companies","Krystal Integrat","KRYSTAL","Krystal Integrat","548.85","1023.75","-14.78","46.39","766.85","12.28","13.27","14.32","0.22","16.82","14.98","1.68","14.41","60.22","35.35"
"Commercial Services & Supplies Companies","Sobhagya Mercant","512014","Sobhagya Mercant","911.85","920.60","122.75","0.95","765.95","4.70","35.54","21.32","0.07","33.71","24.43","8.48","2.11","15.53","306.80"
"Commercial Services & Supplies Companies","Vision Infra","VIESL","Vision Infra","276.55","307.90","47.01","10.18","681.49","21.61","16.63","15.46","1.61","20.04","33.12","3.68","14.70","34.06","147.03"
"Commercial Services & Supplies Companies","S T C","STCINDIA","S T C","112.80","872.28","-64.23","87.07","676.80","9.82","19.69","16.26","","","","","27.45","24.75","9.51"
"Commercial Services & Supplies Companies","Banganga Paper","512025","Banganga Paper","54.08","90.27","30.77","40.09","647.81","0.17","251.09","265.12","0.48","26.95","23.66","39.43","0.13","1.88","42.32"
"Commercial Services & Supplies Companies","South West Pinn.","SOUTHWEST","South West Pinn.","204.28","249.00","2351.61","17.96","609.37","7.60","27.36","28.14","0.52","11.71","9.02","3.36","0.31","14.83","113.68"
"Commercial Services & Supplies Companies","Kapston Services","KAPSTON","Kapston Services","299.55","356.75","78.17","16.03","607.73","7.02","25.65","26.24","1.72","12.85","22.19","5.97","3.94","17.83","57.66"
"Commercial Services & Supplies Companies","Sunrise Efficie.","543515","Sunrise Efficie.","299.50","364.00","23.46","17.72","573.84","5.21","56.20","20.95","0.05","21.94","16.73","5.58","4.22","9.22","106.62"
"Commercial Services & Supplies Companies","Radiant Cash","RADIANTCMS","Radiant Cash","53.24","116.80","-41.17","54.42","568.11","7.66","14.56","15.13","0.57","26.23","17.67","2.17","13.02","47.06","7.82"
"Commercial Services & Supplies Companies","Tara Chand Infra","TARACHAND","Tara Chand Infra","71.99","104.78","3.60","31.29","567.46","7.48","20.99","18.25","0.96","17.27","19.58","4.19","7.22","24.86","54.82"
"Commercial Services & Supplies Companies","PTL Enterprises","PTL","PTL Enterprises","40.05","54.10","6.25","25.97","530.17","14.78","12.88","11.33","0.01","7.29","4.29","0.59","13.91","36.30","15.35"
"Commercial Services & Supplies Companies","Veritas (India)","512229","Veritas (India)","196.30","1588.00","-98.36","87.64","526.28","0.60","9.82","4.86","0.09","5.35","4.39","0.19","36.66","113.56","0.00"
"Commercial Services & Supplies Companies","IIRM Holdings","526530","IIRM Holdings","73.80","171.95","-30.28","57.08","502.90","5.25","27.36","26.60","0.32","23.48","18.62","3.46","7.53","21.63","6.34"
"Commercial Services & Supplies Companies","Qualitek Labs","544091","Qualitek Labs","395.00","458.95","","13.93","460.26","4.77","73.15","32.31","0.51","","","3.23","","7.68","83.68"
"Commercial Services & Supplies Companies","Kothari Products","KOTHARIPRO","Kothari Products","76.20","136.20","-103.32","44.05","454.82","3.99","9.87","8.04","0.23","-4.68","-6.60","0.41","-120.12","-93.99","25.10"
"Commercial Services & Supplies Companies","Chandrima Mercan","540829","Chandrima Mercan","13.65","14.48","522.06","5.73","454.78","4.23","112.01","14.65","0.02","0.90","0.98","4.63","0.68","0.73","480.85"
"Commercial Services & Supplies Companies","RBM Infracon","RBMINFRA","RBM Infracon","435.30","1049.00","171.92","58.50","439.78","26.92","9.46","15.84","0.21","32.80","24.75","2.60","9.90","29.47","74.22"
"Commercial Services & Supplies Companies","Tracxn Technolo.","TRACXN","Tracxn Technolo.","40.94","124.20","19.31","67.04","435.80","-5.56","","39.97","0.00","7.90","-10.62","8.02","-4.66","-9.54","0.47"
"Commercial Services & Supplies Companies","Spacenet Enterpr","SPCENET","Spacenet Enterpr","7.38","39.40","43.55","81.27","417.78","5.01","28.71","32.14","0.01","10.00","9.29","2.54","3.49","12.17","54.39"
"Commercial Services & Supplies Companies","Onesource Indus.","530805","Onesource Indus.","8.03","16.17","173.08","50.34","417.30","1.42","144.39","216.75","0.00","42.03","32.66","64.90","0.52","1.13","586.32"
"Commercial Services & Supplies Companies","Pro Fin Capital","511557","Pro Fin Capital","13.80","15.28","443.50","9.69","408.89","13.37","27.19","18.17","2.99","4.58","5.88","4.73","2.46","2.92","269.97"
"Commercial Services & Supplies Companies","Infollion Resea.","INFOLLION","Infollion Resea.","411.90","575.00","20.88","28.37","399.42","7.18","29.30","34.23","0.00","31.18","22.96","6.50","5.94","12.39","20.79"
"Commercial Services & Supplies Companies","Balgopal Commer.","539834","Balgopal Commer.","207.90","272.95","-101.27","23.83","395.22","-0.09","","788.75","0.16","14.42","12.54","6.79","7.09","6.29","192.82"
"Commercial Services & Supplies Companies","Shiv Aum Steels","SHIVAUM","Shiv Aum Steels","282.00","325.00","-65.25","13.23","383.53","2.61","80.57","26.40","0.63","10.70","8.73","3.24","7.51","9.67","18.74"
"Commercial Services & Supplies Companies","Dev Accele.","DEVX","Dev Accele.","41.54","64.36","-71.79","35.46","374.64","1.76","215.31","173.19","1.77","11.90","4.55","2.05","6.24","1.77","3.03"
"Commercial Services & Supplies Companies","HP Telecom","HPTL","HP Telecom","309.00","327.40","-200.84","5.62","368.16","-1.20","168.11","163.18","0.58","","","4.81","1.19","4.58","205.79"
"Commercial Services & Supplies Companies","Sakuma Exports","SAKUMA","Sakuma Exports","2.30","10.30","-41.13","77.67","360.58","0.73","35.18","13.00","0.06","2.79","1.91","0.50","1.24","14.79","0.00"
"Commercial Services & Supplies Companies","Majestic Auto","500267","Majestic Auto","335.10","476.00","863.80","29.60","348.50","76.14","33.12","11.67","0.02","4.05","1.11","0.49","7.90","8.80","23.65"
"Commercial Services & Supplies Companies","Riddhi Siddhi Gl","524480","Riddhi Siddhi Gl","488.60","953.00","3.15","48.73","348.36","13.76","8.77","8.06","0.14","4.88","-0.95","0.22","13.34","-12.17","8.19"
"Commercial Services & Supplies Companies","Vikas Lifecare","VIKASLIFE","Vikas Lifecare","1.84","17.85","35.74","89.69","341.81","-3.95","","18.15","0.14","0.24","-0.79","0.64","-2.91","-10.91","5.14"
"Commercial Services & Supplies Companies","Monarch Surve.","544453","Monarch Surve.","232.10","435.00","48.34","46.64","328.56","14.30","8.32","7.54","0.06","46.40","38.11","1.57","9.64","34.83","13.22"
"Commercial Services & Supplies Companies","Likhami Consult.","539927","Likhami Consult.","328.50","995.25","33.33","66.99","326.86","0.04","1127.10","1250.24","0.00","0.86","0.63","9.35","0.03","0.22","23.73"
"Commercial Services & Supplies Companies","Ekansh Concept","531364","Ekansh Concept","208.60","308.00","-31.55","32.27","315.56","1.28","196.00","15.10","0.62","4.41","-1.88","6.26","1.87","1.92","116.39"
"Commercial Services & Supplies Companies","Omansh Enterpri.","538537","Omansh Enterpri.","167.55","167.55","10.00","0.00","293.68","-0.11","","287.81","0.83","-2.11","","135.96","-0.10","-0.19","4619.72"
"Commercial Services & Supplies Companies","Alankit","ALANKIT","Alankit","10.82","88.75","22.34","87.81","293.39","4.49","13.99","22.65","0.07","11.29","7.56","0.95","3.67","21.67","5.46"
"Commercial Services & Supplies Companies","ITCONS E-Soluti.","543806","ITCONS E-Soluti.","488.10","767.00","115.50","36.36","293.18","2.78","61.85","47.96","0.20","17.22","12.81","6.96","1.29","3.25","17.57"
"Commercial Services & Supplies Companies","EKI Energy","543284","EKI Energy","103.55","3149.99","-168.25","96.71","286.25","-2.88","","10.21","0.00","0.80","-3.64","0.74","4.22","-0.84","25.59"
"Commercial Services & Supplies Companies","Integrated Perso","IPSL","Integrated Perso","300.00","398.00","63.42","24.62","258.20","4.87","28.82","27.01","0.76","15.09","14.55","4.23","2.98","7.07","24.97"
"Commercial Services & Supplies Companies","Mercantile Vent.","538942","Mercantile Vent.","22.80","37.14","-106.25","38.61","255.17","-0.06","22.23","19.43","0.00","1.53","3.15","0.79","0.96","16.23","20.00"
"Commercial Services & Supplies Companies","Northern Spirits","542628","Northern Spirits","153.25","576.15","35.54","73.40","245.98","7.59","9.36","16.76","1.48","17.68","20.64","1.79","5.60","22.97","7.54"
"Commercial Services & Supplies Companies","Eleganz Interior","ELGNZ","Eleganz Interior","106.65","163.50","-75.87","34.77","241.03","2.30","17.89","13.08","0.28","26.02","20.35","1.56","9.53","20.71","13.46"
"Commercial Services & Supplies Companies","SMT Engineering","538563","SMT Engineering","145.80","145.80","4133.33","0.00","240.86","6.35","22.16","16.55","0.95","4.46","6.90","3.37","0.15","2.47","1395.38"
"Commercial Services & Supplies Companies","Anlon Tech","ANLON","Anlon Tech","385.00","607.00","112.55","36.57","240.83","5.42","25.73","37.75","0.16","19.34","14.65","3.75","2.55","6.49","61.09"
"Commercial Services & Supplies Companies","Trishakti Indus","531279","Trishakti Indus","141.40","191.40","335.14","26.12","232.98","1.61","52.47","39.93","1.25","14.15","19.44","6.38","0.37","3.55","20.49"
"Commercial Services & Supplies Companies","Mizzen Ventures","531537","Mizzen Ventures","109.55","312.65","-229.63","64.96","232.08","0.35","155.76","1299.75","0.00","2.27","1.99","4.99","-0.27","0.43","58.10"
"Commercial Services & Supplies Companies","Sellwin Traders","538875","Sellwin Traders","9.83","14.39","227.71","31.69","230.86","2.72","32.42","23.10","0.08","8.25","6.28","3.12","0.83","2.79","262.73"
"Commercial Services & Supplies Companies","Sicagen India","533014","Sicagen India","57.63","200.00","0.00","71.19","228.04","4.14","14.98","19.97","0.32","5.57","3.41","0.44","4.14","17.11","6.72"
"Commercial Services & Supplies Companies","NSB BPO","544571","NSB BPO","102.15","127.50","11.13","19.88","204.02","5.79","17.54","14.22","0.18","10.17","9.00","","5.21","11.05","6.35"
"Commercial Services & Supplies Companies","EMA Partners","EMAPARTNER","EMA Partners","87.50","158.80","6.92","44.90","203.41","7.11","15.76","15.72","0.01","12.84","10.41","1.39","6.65","12.44","5.42"
"Commercial Services & Supplies Companies","Stratmont Indus.","530495","Stratmont Indus.","70.82","208.65","-15.91","66.06","201.82","0.37","156.45","39.49","0.61","7.15","7.80","6.56","0.44","1.04","17.45"
"Commercial Services & Supplies Companies","Vega Jewellers","512026","Vega Jewellers","193.30","193.30","17300.00","0.00","187.04","5.22","22.56","5.16","1.76","2.53","2.09","3.05","0.03","0.19","1573.59"
