Sector,Company,Ticker,S.No.,CMP
                    Rs.,All time high
                    Rs.,Quarter growing perc
                    %,DFLH
                    %,Mar Cap
                    Rs.Cr.,NP Qtr
                    Rs.Cr.,P/E,10Yrs PE,Debt / Eq,ROCE
                    %,ROE
                    %,CMP / BV,NP PY Qtr
                    Rs.Cr.,NP Ann
                    Rs.Cr.,Up
                    %
"Leisure Services Companies","Indian Hotels Co","INDHOTEL","Indian Hotels Co","730.90","894.90","-45.38","18.33","104038.66","318.26","61.65","69.38","0.28","17.21","16.12","8.99","582.71","2038.09","8.68"
"Leisure Services Companies","I R C T C","IRCTC","I R C T C","675.20","1279.26","11.06","47.22","54016.00","341.86","40.39","63.80","0.02","49.03","37.16","12.68","307.82","1314.66","2.97"
"Leisure Services Companies","ITC Hotels","ITCHOTELS","ITC Hotels","205.91","261.62","73.94","21.29","42885.93","133.29","58.13","70.51","0.01","9.63","6.66","3.88","76.63","637.64","32.76"
"Leisure Services Companies","Jubilant Food.","JUBLFOOD","Jubilant Food.","593.20","918.00","192.50","35.38","39142.02","194.60","130.62","93.59","2.11","13.08","10.36","18.06","66.53","217.12","5.00"
"Leisure Services Companies","EIH","EIHOTEL","EIH","374.70","566.00","-12.16","33.80","23432.40","116.56","30.75","54.67","0.05","23.43","17.95","4.98","132.70","769.90","27.69"
"Leisure Services Companies","Chalet Hotels","CHALET","Chalet Hotels","898.45","1082.00","-211.78","16.96","19652.64","154.82","33.98","74.33","0.73","11.13","5.77","5.75","-138.51","142.50","41.70"
"Leisure Services Companies","TBO Tek","TBOTEK","TBO Tek","1625.30","2001.00","12.41","18.78","17648.77","67.55","79.37","79.24","0.52","26.68","24.62","12.73","60.09","229.89","64.89"
"Leisure Services Companies","Travel Food","TRAVELFOOD","Travel Food","1306.00","1445.00","-11.28","9.62","17197.34","97.90","48.98","46.80","0.24","41.69","39.10","14.52","110.35","379.66","29.50"
"Leisure Services Companies","Ventive Hospital","VENTIVE","Ventive Hospital","727.70","844.75","-236.16","13.86","16994.82","64.24","73.41","141.52","0.52","11.73","4.75","3.41","-47.18","165.07","39.23"
"Leisure Services Companies","Devyani Intl.","DEVYANI","Devyani Intl.","136.75","227.75","386.79","39.96","16859.53","-23.95","","114.98","2.15","6.42","0.54","10.86","-4.92","-6.90","5.15"
"Leisure Services Companies","BLS Internat.","BLS","BLS Internat.","332.75","522.30","27.43","36.29","13700.68","185.70","22.76","30.30","0.19","33.62","34.31","6.43","145.73","539.65","20.15"
"Leisure Services Companies","Leela Palaces Hotels","THELEELA","Leela Palaces Hotels","397.75","475.00","-246.04","16.26","13283.17","74.73","76.37","245.42","0.28","11.98","13.14","2.16","-51.17","47.66","3.99"
"Leisure Services Companies","Lemon Tree Hotel","LEMONTREE","Lemon Tree Hotel","164.53","180.68","19.66","8.94","13034.83","41.93","59.23","86.58","1.67","12.98","18.45","10.54","35.04","243.14","48.83"
"Leisure Services Companies","Le Travenues","IXIGO","Le Travenues","233.50","339.15","-126.51","31.15","10196.33","-3.47","211.76","121.30","0.04","12.62","9.74","13.31","13.09","60.25","99.57"
"Leisure Services Companies","Westlife Food","WESTLIFE","Westlife Food","558.55","1024.95","7597.22","45.50","8709.81","27.71","","232.72","2.67","7.08","1.30","13.98","0.36","12.15","5.15"
"Leisure Services Companies","Sapphire Foods","SAPPHIRE","Sapphire Foods","244.92","401.00","104.97","38.92","7871.31","-12.79","3644.63","151.84","0.99","5.76","2.03","5.65","-6.24","16.70","1.29"
"Leisure Services Companies","Thomas Cook (I)","THOMASCOOK","Thomas Cook (I)","141.38","264.00","-1.68","46.45","6650.24","70.75","27.50","49.75","0.22","18.69","11.93","2.81","71.96","258.39","19.71"
"Leisure Services Companies","Valor Estate","DBREALTY","Valor Estate","120.41","469.01","-108.95","74.33","6492.56","9.96","","8.74","0.25","-1.38","-2.54","1.60","-111.23","-118.03","20.46"
"Leisure Services Companies","Mahindra Holiday","MHRIL","Mahindra Holiday","312.95","505.00","47.47","38.03","6322.73","16.93","47.31","47.59","4.75","9.73","19.60","8.64","11.48","125.95","29.85"
"Leisure Services Companies","Juniper Hotels","JUNIPER","Juniper Hotels","232.06","538.25","-160.42","56.89","5163.39","16.81","41.45","104.99","0.50","6.31","2.64","1.88","-27.82","71.29","3.46"
"Leisure Services Companies","I T D C","ITDC","I T D C","558.45","2217.55","-30.87","74.82","4789.79","16.35","65.83","95.86","0.00","30.54","24.21","14.15","23.65","80.83","19.57"
"Leisure Services Companies","Samhi Hotels","SAMHI","Samhi Hotels","181.08","254.60","690.73","28.88","4005.60","99.79","29.13","63.14","0.97","9.43","9.62","2.25","12.62","85.50","50.46"
"Leisure Services Companies","Spice LoungeFood","539895","Spice LoungeFood","55.63","72.20","309.52","22.95","3878.09","3.44","548.53","594.40","1.03","","","34.93","0.84","5.65","945.68"
"Leisure Services Companies","Restaurant Brand","RBA","Restaurant Brand","62.90","219.15","-3.25","71.30","3663.61","-63.33","","","2.23","-3.01","-28.17","4.56","-65.46","-232.79","5.89"
"Leisure Services Companies","Wonderla Holiday","WONDERLA","Wonderla Holiday","554.80","1106.70","-111.89","49.87","3518.70","-1.75","42.84","34.12","0.00","7.82","7.51","2.00","14.72","109.27","7.02"
"Leisure Services Companies","Apeejay Surrend.","PARKHOTELS","Apeejay Surrend.","133.71","235.00","-43.62","43.10","2853.03","15.50","31.06","49.78","0.17","11.99","6.87","2.19","27.49","84.93","3.85"
"Leisure Services Companies","Brigade Hotel","BRIGHOTEL","Brigade Hotel","74.98","91.77","57.97","18.30","2848.06","10.60","118.92","114.57","0.38","14.13","","3.10","6.71","23.66","1.31"
"Leisure Services Companies","Easy Trip Plann.","EASEMYTRIP","Easy Trip Plann.","7.70","36.75","-234.48","79.05","2800.38","-36.04","51.79","55.80","0.04","20.89","16.21","3.24","26.80","108.66","9.07"
"Leisure Services Companies","Yatra Online","YATRA","Yatra Online","172.61","202.00","95.62","14.55","2708.53","14.28","48.79","89.40","0.07","5.34","4.77","3.33","7.30","36.57","163.49"
"Leisure Services Companies","Imagica. Enter.","IMAGICAA","Imagica. Enter.","47.40","207.05","519.59","77.11","2682.18","-38.91","113.70","46.32","0.15","7.44","7.67","2.13","-6.28","77.17","1.00"
"Leisure Services Companies","TajGVK Hotels","TAJGVK","TajGVK Hotels","383.10","539.95","19.64","29.05","2402.09","23.51","19.65","43.74","0.12","20.80","16.22","3.56","19.65","94.85","16.02"
"Leisure Services Companies","EIH Assoc.Hotels","EIHAHOTELS","EIH Assoc.Hotels","359.55","544.95","33.17","34.02","2190.96","2.77","22.95","27.16","0.01","25.70","19.24","4.18","2.08","91.85","19.83"
"Leisure Services Companies","Oriental Hotels","ORIENTHOT","Oriental Hotels","112.38","202.00","39.40","44.37","2007.10","7.96","40.60","66.87","0.27","9.45","5.99","2.90","5.71","39.21","1.67"
"Leisure Services Companies","Delta Corp","DELTACORP","Delta Corp","70.20","401.60","-6.97","82.52","1879.75","25.10","12.76","29.03","0.01","7.65","3.45","0.82","26.98","248.99","6.69"
"Leisure Services Companies","Benares Hotels","509438","Benares Hotels","9304.15","12499.95","-15.56","25.57","1209.54","6.08","27.95","25.16","0.02","37.33","28.29","6.61","7.20","43.25","16.30"
"Leisure Services Companies","Advent Hotels","ADVENTHTL","Advent Hotels","207.84","345.05","-89.06","39.77","1121.15","-1.21","51.05","0.04","0.91","3.28","0.65","","-11.06","26.75","6.67"
"Leisure Services Companies","Royal Orch.Hotel","ROHLTD","Royal Orch.Hotel","408.35","594.10","-42.82","31.27","1119.91","4.30","24.26","22.09","2.82","17.36","22.41","4.66","7.52","47.49","31.15"
"Leisure Services Companies","Mac Charles(I)","507836","Mac Charles(I)","692.25","914.00","-30.60","24.26","906.85","-16.56","","15.96","16.21","-1.47","-80.50","13.95","-23.86","-105.78","38.45"
"Leisure Services Companies","Viceroy Hotels","VHLTD","Viceroy Hotels","125.09","151.09","-92.66","17.21","845.35","4.38","51.58","17.59","0.20","10.37","41.68","3.44","59.66","76.41","34.43"
"Leisure Services Companies","U P Hotels","509960","U P Hotels","1540.00","2110.00","-268.64","27.01","831.60","-1.99","27.23","27.52","0.00","23.58","17.68","4.56","1.18","29.73","4.05"
"Leisure Services Companies","United Foodbrands","UFBL","United Foodbrands","180.54","1949.70","215.57","90.74","705.67","-22.50","","122.45","2.52","4.57","-7.36","2.15","-7.13","-27.04","3.76"
"Leisure Services Companies","Coffee Day Enter","COFFEEDAY","Coffee Day Enter","33.34","374.90","265.12","91.11","704.31","-15.70","","59.42","0.44","1.01","-0.96","0.27","-4.30","-143.20","56.67"
"Leisure Services Companies","Praveg","531637","Praveg","268.10","1300.00","-753.90","79.38","700.83","-9.22","","25.22","0.24","6.59","4.44","1.57","1.41","16.05","0.98"
"Leisure Services Companies","Kamat Hotels","KAMATHOTEL","Kamat Hotels","237.46","374.50","-126.23","36.59","700.03","-2.19","18.67","15.86","0.92","19.58","18.61","2.49","8.35","46.58","20.45"
"Leisure Services Companies","Asian Hotels (N)","ASIANHOTNR","Asian Hotels (N)","317.45","776.87","22.27","59.14","617.54","-63.53","","11500.00","3.38","6.66","-40.98","3.33","-51.96","187.26","70.99"
"Leisure Services Companies","HLV","HLVLTD","HLV","8.86","89.71","-384.24","90.12","584.10","-9.92","57.04","38.15","0.08","5.61","5.57","1.29","3.49","26.12","0.68"
"Leisure Services Companies","Kaya Ltd","KAYA","Kaya Ltd","379.75","1540.00","19.72","75.34","576.75","-18.76","","129.75","","-2.50","","","-15.67","83.68","85.76"
"Leisure Services Companies","Speciality Rest.","SPECIALITY","Speciality Rest.","118.16","287.25","88.89","58.87","569.95","4.76","25.66","29.22","0.43","7.97","5.48","1.70","2.52","21.45","3.38"
"Leisure Services Companies","Advani Hotels.","ADVANIHOTR","Advani Hotels.","56.83","91.65","75.00","37.99","525.33","-0.98","21.22","27.19","0.01","45.29","34.35","7.04","-0.56","26.44","13.39"
"Leisure Services Companies","Sayaji Hotels","523710","Sayaji Hotels","283.65","425.00","657.69","33.26","496.90","-9.85","","38.49","1.12","5.91","1.31","3.41","-1.30","2.08","18.19"
"Leisure Services Companies","Sinclairs Hotels","SINCLAIR","Sinclairs Hotels","84.19","174.80","-191.07","51.84","431.56","-2.04","47.74","23.66","0.30","15.33","12.36","3.72","2.24","14.00","15.55"
"Leisure Services Companies","Nicco Parks","526721","Nicco Parks","85.00","176.00","-95.59","51.70","397.80","0.24","35.36","25.64","0.00","28.15","21.75","3.84","5.44","22.44","4.94"
"Leisure Services Companies","Emerald Leisures","507265","Emerald Leisures","215.00","293.25","0.00","26.68","386.71","-3.15","","","","4.82","","","-3.15","-10.80","38.35"
"Leisure Services Companies","Grand Continent","GCHOTELS","Grand Continent","151.10","255.00","-61.70","40.75","376.53","2.39","56.03","33.47","0.24","19.48","15.56","3.45","6.24","10.64","48.28"
"Leisure Services Companies","Suba Hotels","SUBAHOTELS","Suba Hotels","146.60","200.00","57.83","26.70","355.40","5.24","20.82","19.55","1.07","24.15","37.90","","3.32","15.15","1.10"
"Leisure Services Companies","Robust Hotels","RHL","Robust Hotels","205.19","339.00","155.02","39.47","354.81","5.84","15.64","44.12","0.21","5.12","2.95","0.49","2.29","16.46","7.15"
"Leisure Services Companies","Espire Hospi","532016","Espire Hospi","223.90","620.00","-694.79","63.89","334.12","-5.71","111.37","120.46","3.26","16.74","35.33","8.53","0.96","8.27","5.69"
"Leisure Services Companies","Apollo Sindoori","APOLSINHOT","Apollo Sindoori","1257.00","2652.00","39.19","52.60","326.87","3.09","29.55","18.16","0.54","8.69","5.34","2.14","2.22","7.72","8.36"
"Leisure Services Companies","Intl. Travel Hse","500213","Intl. Travel Hse","388.50","781.00","-14.00","50.26","310.59","6.39","11.82","17.33","0.01","24.07","17.56","1.78","7.43","27.15","2.24"
"Leisure Services Companies","The Byke Hospi.","BYKE","The Byke Hospi.","51.94","221.90","170.83","76.59","271.54","1.30","51.53","26.02","0.45","4.58","2.01","1.19","0.48","4.59","4.30"
"Leisure Services Companies","Phoenix Township","537839","Phoenix Township","132.00","308.00","-8800.00","57.14","270.85","0.87","65.74","74.40","0.86","1.55","2.38","0.72","-0.01","56.10","2.72"
"Leisure Services Companies","Country Club Hos","CCHHL","Country Club Hos","15.80","222.00","-103.96","92.88","258.27","0.13","30.93","12.69","0.07","2.75","1.40","0.82","-3.28","4.38","22.48"
"Leisure Services Companies","Graviss Hospital","509546","Graviss Hospital","36.29","99.25","-114.59","63.44","255.91","-1.30","","96.30","0.06","1.18","4.70","1.35","8.91","9.39","19.57"
"Leisure Services Companies","Sayaji Hot. Pune","544090","Sayaji Hot. Pune","815.00","1100.00","27.21","25.91","248.30","5.33","13.06","14.28","0.00","30.79","22.95","2.71","4.19","16.95","25.19"
"Leisure Services Companies","Asian Hotels (E)","AHLEAST","Asian Hotels (E)","135.48","201.00","-331.13","32.60","234.27","-6.98","169.76","15.06","1.55","11.76","7.36","1.03","3.02","17.52","10.34"
"Leisure Services Companies","Sayaji (Indore)","544080","Sayaji (Indore)","751.00","1438.50","-1000.00","47.79","228.80","0.18","20.91","32.07","1.23","18.91","18.54","3.56","-0.02","10.57","24.19"
"Leisure Services Companies","DU Digital","DUGLOBAL","DU Digital","29.15","90.45","45.50","67.77","209.41","5.98","38.85","235.28","0.11","15.23","7.66","2.13","4.11","3.39","3.92"
"Leisure Services Companies","Gourmet Gateway","506134","Gourmet Gateway","14.66","56.90","-177.14","74.24","198.95","0.54","","99.63","1.31","4.32","-3.13","3.17","-0.70","-2.63","22.47"
"Leisure Services Companies","CHL","532992","CHL","33.34","55.50","430.40","39.93","182.76","-12.04","","20.25","","18.68","","","-2.27","-1.71","29.68"
"Leisure Services Companies","Savera Industrie","512634","Savera Industrie","148.40","180.70","-24.05","17.87","177.04","3.60","13.32","14.54","0.09","17.18","14.38","1.88","4.74","13.24","25.76"
"Leisure Services Companies","Lloyds Luxuries","LLOYDS","Lloyds Luxuries","70.00","154.10","1862.15","54.57","167.14","-34.73","","73.21","0.00","-9.68","-10.36","5.11","-1.77","-6.66","9.38"
"Leisure Services Companies","Landmark Global","544341","Landmark Global","53.69","78.75","-61.42","31.82","110.66","2.06","11.23","8.34","0.01","28.83","21.14","1.29","5.34","13.13","37.67"
"Leisure Services Companies","Saj Hotels","SAJHOTELS","Saj Hotels","60.45","86.50","","30.12","97.48","0.84","32.60","25.72","0.17","5.55","3.81","0.83","","3.92","31.41"
"Leisure Services Companies","Vikram Kamats","539659","Vikram Kamats","57.09","115.98","-84.62","50.78","90.06","0.02","191.62","57.63","1.25","4.31","1.82","1.55","0.13","0.66","6.12"
"Leisure Services Companies","Gujarat Hotels","507960","Gujarat Hotels","213.45","375.00","65.28","43.08","80.90","1.19","13.69","14.09","0.00","14.98","11.44","1.62","0.72","5.30","8.85"
"Leisure Services Companies","Royale Manor","526640","Royale Manor","38.25","91.55","-90.00","58.22","75.86","0.04","30.10","16.79","0.17","7.49","5.22","1.24","0.40","3.10","8.26"
"Leisure Services Companies","Jungle Camps","544304","Jungle Camps","48.50","143.50","","66.20","75.17","-1.21","18.60","12.53","0.07","14.51","11.74","1.48","","4.28","12.76"
"Leisure Services Companies","TSC India","TSC","TSC India","51.00","79.30","36.11","35.69","71.64","3.43","13.72","13.59","0.63","22.03","39.64","1.70","2.52","4.92","4.08"
"Leisure Services Companies","Grill Splendour","BIRDYS","Grill Splendour","123.50","154.00","123.45","19.81","69.88","-3.24","","0.04","0.14","-24.53","-34.93","3.07","-1.45","-4.75","50.06"
"Leisure Services Companies","Eco Hotels","514402","Eco Hotels","13.25","54.79","-6.40","75.82","69.54","-1.17","","0.49","0.40","-3.47","-5.15","0.88","-1.25","-2.95","7.03"
"Leisure Services Companies","Blu.Coast Hotel.","BLUECOAST","Blu.Coast Hotel.","39.58","363.85","-100.32","89.12","68.05","-0.27","","32.34","","-62.61","","","84.77","80.00","308.88"
"Leisure Services Companies","Trade-Wings","509953","Trade-Wings","184.80","331.70","46.97","44.29","55.44","-1.94","12.54","40.24","","55.63","","","-1.32","3.80","292.86"
"Leisure Services Companies","LGT Business","544489","LGT Business","58.87","85.60","43.41","31.23","55.18","3.70","8.72","6.24","0.19","50.12","53.05","1.45","2.58","5.22","55.91"
"Leisure Services Companies","Jindal Hotels","507981","Jindal Hotels","78.00","142.00","-95.80","45.07","54.60","-0.06","22.20","19.87","2.29","9.76","6.26","2.47","-1.43","1.16","3.72"
"Leisure Services Companies","Sri Havisha","HAVISHA","Sri Havisha","1.77","12.00","-2257.14","85.25","53.69","-1.51","","32.00","2.08","-0.09","-15.44","2.42","0.07","-4.27","16.45"
"Leisure Services Companies","Mac Hotels","541973","Mac Hotels","90.00","120.00","84.00","25.00","50.68","0.46","103.43","43.23","0.06","9.29","4.74","4.21","0.25","0.28","40.63"
"Leisure Services Companies","Pecos Hotels","539273","Pecos Hotels","321.00","434.95","-10.59","26.20","42.05","0.76","31.38","25.88","0.00","31.66","23.58","6.11","0.85","1.43","96.93"
"Leisure Services Companies","Travels & Rent.","544242","Travels & Rent.","29.70","157.95","-10.34","81.20","33.27","1.56","10.94","15.83","0.64","24.13","14.97","1.12","1.74","3.22","11.24"
"Leisure Services Companies","Kaushalya Infra.","KAUSHALYA","Kaushalya Infra.","916.10","10640.00","-105.80","91.39","31.73","-0.25","22.50","2.20","0.00","6.33","7.19","0.41","4.31","5.33","17.14"
"Leisure Services Companies","Yaan Enterprises","538521","Yaan Enterprises","101.50","107.00","-33.33","5.14","31.47","0.02","69.93","31.97","0.17","8.77","10.61","6.86","0.03","0.46","81.25"
"Leisure Services Companies","Aruna Hotels","500016","Aruna Hotels","8.87","24.58","10500.00","63.91","30.07","1.06","6.71","8.86","3.76","9.84","3.81","1.00","0.01","1.03","14.45"
"Leisure Services Companies","TGB Banquets","TGBHOTELS","TGB Banquets","10.18","198.00","0.00","94.86","29.81","0.21","15.06","21.60","0.24","4.30","2.58","0.39","0.21","1.94","21.92"
"Leisure Services Companies","Ajwa Fun World","526628","Ajwa Fun World","46.60","64.14","-10978.00","27.35","29.78","54.39","0.55","35.57","0.10","36.64","","0.57","-0.50","0.30","124.47"
"Leisure Services Companies","Debock Industrie","DIL","Debock Industrie","1.78","78.04","-108.02","97.72","28.97","-0.26","","9.96","0.00","-0.77","-0.69","0.13","3.24","-21.13","9.88"
"Leisure Services Companies","Valencia India","544433","Valencia India","21.19","88.00","-21.14","75.92","27.55","0.97","14.81","10.26","0.11","22.21","20.56","0.49","1.23","2.11","11.94"
"Leisure Services Companies","Goel Food","543538","Goel Food","14.51","78.00","-12.00","81.40","27.35","0.44","5.47","13.09","1.15","17.54","20.54","0.99","0.50","5.06","15.53"
"Leisure Services Companies","Naturewings Hol.","544245","Naturewings Hol.","81.70","99.50","72.22","17.89","25.82","1.24","16.14","15.19","0.00","25.40","18.29","2.72","0.72","1.08","94.52"
"Leisure Services Companies","Reliable Ventur.","532124","Reliable Ventur.","22.00","155.00","-84.78","85.81","24.22","-0.07","","10.03","0.00","-2.11","-2.21","0.77","-0.46","-0.69","22.49"
"Leisure Services Companies","Cindrella Hotels","526373","Cindrella Hotels","65.38","82.90","-30.77","21.13","23.54","0.09","138.47","14.24","0.23","3.91","1.70","2.02","0.13","0.20","30.76"
"Leisure Services Companies","Polo Hotels","526687","Polo Hotels","9.56","94.00","-50.00","89.83","21.39","-0.22","","441.75","1.21","-0.60","-1.40","0.34","-0.44","-0.88","25.79"
"Leisure Services Companies","H. S. India","532145","H. S. India","12.54","84.00","-26.67","85.07","20.36","0.11","14.86","13.13","0.45","7.04","4.51","0.63","0.15","1.41","11.96"
"Leisure Services Companies","Univa Foods","UNIVAFOODS","Univa Foods","13.57","51.00","","73.39","19.43","0.00","","138.50","","","","","0.00","-0.21","109.09"
"Leisure Services Companies","Best Eastern Hot","508664","Best Eastern Hot","11.40","94.00","-266.67","87.87","19.21","-0.10","","203.56","1.37","4.82","0.43","8.32","0.06","0.01","8.57"
"Leisure Services Companies","Howard Hotels","526761","Howard Hotels","19.25","33.90","0.00","43.22","17.54","-0.80","24.03","22.13","0.41","6.09","3.55","1.72","-0.80","0.43","4.05"
"Leisure Services Companies","South Asian Ent.","526477","South Asian Ent.","43.50","57.70","-150.00","24.61","17.40","0.02","","6.97","0.00","-4.07","-2.85","5.15","-0.04","-3.34","92.73"
"Leisure Services Companies","Velan Hotels","526755","Velan Hotels","5.22","72.66","100.00","92.82","16.68","-0.56","","","","-2.60","","","-0.28","-12.81","30.17"
"Leisure Services Companies","Ras Resorts","507966","Ras Resorts","41.00","72.01","-129.41","43.06","16.28","0.05","52.52","51.28","0.12","4.19","1.71","0.84","-0.17","0.33","13.70"
"Leisure Services Companies","Winny Immigratio","WINNY","Winny Immigratio","68.00","363.00","-14.57","81.27","14.76","-1.70","","103.89","0.50","-116.40","-112.79","3.51","-1.99","-4.63","14.29"
"Leisure Services Companies","Sanghvi Brands","540782","Sanghvi Brands","12.75","182.00","261.54","92.99","13.28","0.47","9.84","53.49","0.00","21.89","20.10","2.21","0.13","1.01","51.61"
"Leisure Services Companies","Sterling Green","526500","Sterling Green","28.86","66.00","57.14","56.27","12.24","-0.55","","48.92","1.13","1.40","-5.16","1.11","-0.35","-0.90","6.89"
